schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
exp3,456,alfworld,134,206,1.537313432835821,0.7238805970149254,0.6069651741293534,0.470873786407767,llm_calls,450.0,182.0,runtime_observed
