schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
oracle_high,456,alfworld,134,536,4.0,0.8507462686567164,0.7636815920398012,0.2126865671641791,llm_calls,3375.0,402.0,runtime_observed
