schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
exp3,123,alfworld,134,224,1.671641791044776,0.7835820895522388,0.6243781094527365,0.46875000000000006,llm_calls,450.0,194.0,runtime_observed
