schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
exp3,456,scienceworld,20,44,2.2,1.0,0.8196428571428571,0.45454545454545453,llm_calls,2250.0,36.0,runtime_observed
