schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
oracle_high,123,alfworld,134,536,4.0,0.8059701492537313,0.7052238805970151,0.20149253731343283,llm_calls,450.0,402.0,runtime_observed
