schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
oracle_high,456,alfworld,134,536,4.0,0.8656716417910447,0.8184079601990052,0.21641791044776118,llm_calls,6750.0,402.0,runtime_observed
