schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
adaptive,123,alfworld,134,266,1.9850746268656716,0.9328358208955224,0.8582089552238811,0.4699248120300752,llm_calls,2250.0,266.0,runtime_observed
