schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
fixed_low,123,alfworld,134,212,1.5820895522388059,0.7238805970149254,0.6156716417910448,0.45754716981132076,llm_calls,2250.0,186.0,runtime_observed
