schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
adaptive,42,scienceworld,20,80,4.0,1.0,0.8713492063492062,0.25,llm_calls,2250.0,60.0,runtime_observed
