schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
cheap_only,456,alfworld,134,134,1.0,0.6567164179104478,0.5970149253731344,0.6567164179104478,llm_calls,2250.0,134.0,runtime_observed
