schedule,t,reward,gap,beta_true,beta_hat,cert,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
exp3,1,0.9297532651087128,0.02666444410237867,0.0,-0.3738995119232038,2.228533379406217,27.49324398619911,5,20,25,5.384926926985753,1,0.3333333333333333,0.04807941541588602
exp3,2,0.9299043725487379,0.0264679260837255,0.0,-0.011619744597157498,4.418950042873417,29.683660649666315,200,20,245,4.3773283180372955,2,0.33351748157663813,0.23501862654429834
exp3,3,0.9300295740524143,0.02627421340294478,0.0,-0.011619744597157498,4.494669879673247,29.759380486466142,0,20,265,4.666823878067132,0,0.33441715203521083,0.03733459102453705
exp3,4,0.9301271060092278,0.026198516239118286,0.0,-0.011619744597157498,4.101343058251305,29.366053665044202,0,20,285,4.274887872257447,0,0.33413159165347045,0.03419910297805957
exp3,5,0.9302734550965769,0.026004908379975378,0.0,-0.022320667830181423,6.114425436765028,31.379136043557924,5,20,310,9.247821976832384,1,0.33413770139773485,0.07898257581465908
exp3,6,0.9304264046244533,0.025847188110041386,0.0,0.00279457248811414,4.281432259161398,29.546142865954295,200,20,530,4.356259476267382,2,0.3322936180758033,0.23485007581013906
exp3,7,0.9304796161270156,0.025747276375031936,0.0,0.00279457248811414,4.02472031552914,29.289430922322037,0,20,550,4.128091101373046,0,0.33507360902435224,0.03302472881098437
exp3,8,0.9305160593841653,0.025795809928152558,0.0,-0.014067366665309331,4.04589513885701,29.310605745649905,200,20,770,4.104939945254082,2,0.3306193690268012,0.23283951956203267
exp3,9,0.9304705438447562,0.025982418564307275,0.0,-0.014067366665309331,6.12056761171169,31.385278218504585,0,20,790,9.84267414477054,0,0.3357158763630332,0.07874139315816432
exp3,10,0.930557717502292,0.025724958243461216,0.0,0.10755873985763877,6.3517343759325975,31.616444982725493,5,20,815,9.284853737777532,1,0.3357568910463391,0.07927882990222027
exp3,11,0.930676117497515,0.025462946976916756,0.0,-0.008817311696060403,4.074760951397999,29.339471558190894,200,20,1035,4.252956553508232,2,0.329427923278487,0.23402365242806583
exp3,12,0.9307698115915027,0.02531461570863358,0.0,-0.008817311696060403,2.2548574863201316,27.519568093113026,0,20,1055,1.2753393294369648,0,0.33632094577116484,0.010202714635495718
exp3,13,0.9307880358376432,0.025306554404261883,0.0,-0.008817311696060403,4.20069491560566,29.465405522398555,0,20,1075,4.215843166510193,0,0.3362431111361472,0.033726745332081545
exp3,14,0.9308875323368753,0.02515021770291137,0.0,-0.008817311696060403,4.169734948462661,29.434445555255557,0,20,1095,4.193289574927046,0,0.3359858220327283,0.03354631659941636
exp3,15,0.9309514130271915,0.0249856826740672,0.0,-0.008817311696060403,3.9883594078162767,29.253070014609172,0,20,1115,4.314733973529299,0,0.3357298135174341,0.03451787178823439
exp3,16,0.9311076169294262,0.02476206794997038,0.0,-0.008817311696060403,4.2989592762514794,29.563669883044376,0,20,1135,4.743617924764653,0,0.33546629424845187,0.037948943398117226
exp3,17,0.9312613132985125,0.024692463616727278,0.0,-0.008817311696060403,3.920245042346988,29.184955649139884,0,20,1155,4.6036213590796065,0,0.33517647633316716,0.036828970872636854
exp3,18,0.9313370873859673,0.024745565785378343,0.0,-0.018102003237052612,4.145142047841189,29.409852654634086,200,20,1375,4.896127309617582,2,0.328330801139796,0.23916901847694066
exp3,19,0.931470174174833,0.024633451606179357,0.0,-0.07602461883011451,2.225010758447011,27.48972136523991,5,20,1400,1.3006315799252264,1,0.33769830839998777,0.015405052639401812
exp3,20,0.9316150917635387,0.024387122925241478,0.0,-0.07602461883011451,4.036873391432566,29.30158399822546,0,20,1420,4.787229816377164,0,0.3358734456524683,0.038297838531017314
exp3,21,0.9316799175368412,0.024693201533535936,0.0,-0.3010760573513608,5.996630097752797,31.26134070454569,5,20,1445,9.885814210589098,1,0.3377296985504958,0.08408651368471279
exp3,22,0.9317819487728405,0.02437488677053301,0.0,0.0978033284462185,6.23949346851956,31.504204075312458,5,20,1470,9.304432087631337,1,0.3370898027019425,0.0794354567010507
exp3,23,0.9318798259597151,0.024226613858110424,0.0,0.004538582854082149,4.123453249309442,29.388163856102338,200,20,1690,4.19229493137141,2,0.3273029829804412,0.2335383594509713
exp3,24,0.9319635304896331,0.024001410927866562,0.0,0.09525203104193747,4.056432134976931,29.321142741769826,5,20,1715,4.621923782713609,1,0.3373862751044397,0.04197539026170887
exp3,25,0.9320965585387386,0.023729849266309166,0.0,0.09525203104193747,4.3682739646710225,29.63298457146392,0,20,1735,4.715780634834861,0,0.3372758294061765,0.03772624507867889
exp3,26,0.9322042404150226,0.02360578525617807,0.0,-0.03623640104628682,4.031700429501443,29.296411036294337,200,20,1955,4.015988728409936,2,0.32579867879111996,0.2321279098272795
exp3,27,0.9322164992857939,0.023603566111164764,0.0,-0.018535409706699972,4.17234654609481,29.437057152887707,5,20,1980,4.1825058995296995,1,0.33811080439024405,0.03846004719623759
