schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
adaptive,42,alfworld,134,536,4.0,0.9925373134328358,0.9129353233830848,0.24813432835820895,llm_calls,2250.0,402.0,runtime_observed
