schedule,t,reward,gap,beta_true,beta_hat,cert,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
exp3,1,0.5459555833314212,0.038352616643811954,0.0,0.0,2.3226837419142172,24.078515736882068,0,25,25,1.3094319673831452,0.0,0.3333333333333333,0.010475455739065161
exp3,2,0.5461860497605006,0.03800411803130066,0.0,-0.028581995895437817,2.392770638149523,24.14860263311737,250,25,300,1.02587468922488,2.0,0.33338207309018614,0.20820699751379906
exp3,3,0.5462086960060111,0.0379849112658579,0.0,-0.028581995895437817,3.5188070152499,25.274639010217747,0,25,325,3.0093913396149166,0.0,0.3342028990750962,0.024075130716919333
exp3,4,0.5465385749608507,0.037381991965561245,0.0,-0.039453035879068336,1.9976236734186308,23.75345566838648,8,25,358,1.066152638937302,1.0,0.33446193739141294,0.014929221111498414
exp3,5,0.5463413544274122,0.03727722250188714,0.0,0.06371835888903467,5.412995871661396,27.168827866629243,250,25,633,6.459714404004435,2.0,0.33162797803595384,0.25167771523203547
exp3,6,0.5462264408429187,0.03754621358515986,0.0,0.06371835888903467,3.6130317693306075,25.368863764298457,0,25,658,3.561543473908984,0.0,0.335220019136621,0.028492347791271872
exp3,7,0.5469081119278728,0.03671086341036889,0.0,-0.15410516344693062,3.785302580163079,25.54113457513093,8,25,691,3.4611355211925137,1.0,0.3356289724070222,0.03408908416954011
exp3,8,0.5468643713725577,0.0367711513104364,0.0,0.007312315301717296,3.601434147517256,25.357266142485106,250,25,966,3.503658839276006,2.0,0.32957207551070866,0.22802927071420806
exp3,9,0.548395396354272,0.03437962965083052,0.0,-0.4255161978188575,1.9225916050971688,23.678423600065017,8,25,999,1.5062753560896245,1.0,0.33637808514943335,0.018450202848716995
exp3,10,0.5494672812846669,0.03298990384213074,0.0,-0.4255161978188575,2.2229835146452652,23.978815509613113,0,25,1024,1.7927604945294768,0.0,0.3362662905910483,0.014342083956235815
exp3,11,0.5494328222407313,0.032811976890698036,0.0,0.05655755637725341,5.045746837330873,26.801578832298723,250,25,1299,6.8112903217123915,2.0,0.32759209343502216,0.25449032257369913
exp3,12,0.5494320825668246,0.03253144002381203,0.0,0.05655755637725341,2.2034900734755722,23.95932206844342,0,25,1324,1.345015562784337,0.0,0.3373246651996898,0.010760124502274695
exp3,13,0.5495590360999981,0.032293956840445004,0.0,0.049761920951437756,3.4428245459246214,25.198656540892472,8,25,1357,3.578739809501685,1.0,0.33751704663001786,0.03502991847601348
exp3,14,0.5496688635191156,0.031959596220473396,0.0,0.011653815849938217,2.116691401023076,23.872523395990925,250,25,1632,1.1939271345855285,2.0,0.32541676328878,0.2095514170766842
exp3,15,0.5496481312563615,0.03216621434363265,0.0,0.011653815849938217,2.026882514849464,23.782714509817314,0,25,1657,1.19998062453716,0.0,0.33837490104770507,0.00959984499629728
exp3,16,0.5498701722439465,0.03179624627072852,0.0,0.011653815849938217,1.7366611954465399,23.49249319041439,0,25,1682,1.1544499295746118,0.0,0.33828621470838166,0.009235599436596895
exp3,17,0.5498570557326202,0.03168897907365331,0.0,0.04640203518960487,1.7692758085964948,23.525107803564342,250,25,1957,1.2872628328887628,2.0,0.3235328475033158,0.2102981026631101
exp3,18,0.5497959502837062,0.03164902271992609,0.0,0.04640203518960487,4.016625139549596,25.772457134517445,0,25,1982,3.1587232513889707,0.0,0.33919131834636257,0.025269786011111767
exp3,19,0.549752027309431,0.03165302873877085,0.0,0.04640203518960487,2.27157509524076,24.02740709020861,0,25,2007,1.1016198550610066,0.0,0.33895816944785584,0.008812958840488053
exp3,20,0.5489116613562556,0.03264365217729448,0.0,0.35458660630332967,2.2756068354287784,24.031438830396628,8,25,2040,1.9355881264103938,1.0,0.3394185632104834,0.021884705011283152
exp3,21,0.5478395359778441,0.03450220188807618,0.0,0.35458660630332967,2.406000792407421,24.16183278737527,0,25,2065,1.236443244058006,0.0,0.3389804934302629,0.009891545952464048
exp3,22,0.5484563765991054,0.033715753806633164,0.0,-0.143041643647034,1.7575942858955649,23.513426280863413,8,25,2098,2.2003563072366212,1.0,0.3392636167892737,0.024002850457892973
exp3,23,0.5478899697937459,0.034865072598921354,0.0,0.17263104967437662,2.3383007281183943,24.094132723086243,8,25,2131,1.649480234485132,1.0,0.3390421783941882,0.019595841875881058
exp3,24,0.5480598207546563,0.0344430136834023,0.0,0.007190071947533308,2.3735977611351524,24.129429756103,250,25,2406,1.2931026359212043,2.0,0.32204290458300155,0.21034482108736965
exp3,25,0.5480952966001675,0.03441734894625037,0.0,0.07934785367117106,3.6224189025451943,25.378250897513045,8,25,2439,3.504158357781112,1.0,0.3398537714818005,0.034433266862248894
