schedule,t,reward,gap,beta_true,beta_hat,cert,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
high,1,0.5462017944233548,0.037724281818269256,0.0,-0.040626377491543075,2.162230226034716,23.918062221002565,250,25,275,1.4086175246957677,,,
high,2,0.5464974078302809,0.036912110964236966,0.0,-0.027521081057909763,2.0849296921649434,23.840761687132794,250,25,550,1.4673159387988925,,,
high,3,0.5468802736634659,0.03590379933227794,0.0,-0.03299052950270854,3.4359222561493974,25.191754251117246,250,25,825,3.848666088638215,,,
high,4,0.5470747199358539,0.035318938629540386,0.0,0.0039165279582674545,2.226654446771607,23.982486441739457,250,25,1100,1.5061831599946465,,,
high,5,0.5472180766544273,0.03492257003326127,0.0,-0.02059719559779458,3.778981316967907,25.534813311935757,250,25,1375,3.712591225125233,,,
high,6,0.5474982427809899,0.034261926730944414,0.0,-0.03083544032977817,2.141895892086399,23.89772788705425,250,25,1650,1.2635850382803755,,,
high,7,0.5473752820911297,0.03432662935288111,0.0,0.037372453817028715,2.618432606823552,24.374264601791403,250,25,1925,1.134655680938565,,,
high,8,0.5477730182528155,0.03377294367928774,0.0,-0.03213091444745845,3.398038161236242,25.153870156204093,250,25,2200,3.479341776373187,,,
high,9,0.5478659148723741,0.033648209880025814,0.0,-0.012438157622187637,3.665817115695215,25.421649110663065,250,25,2475,3.863684808661077,,,
high,10,0.5480572516134283,0.03314347290484443,0.0,-0.04094331051793288,3.8398269802988425,25.59565897526669,250,25,2750,3.2246028886889513,,,
high,11,0.5481520198703329,0.033227331028252816,0.0,0.00018680964494305054,3.906815741543693,25.66264773651154,250,25,3025,3.118203316048845,,,
high,12,0.5481804793623096,0.033352454273049226,0.0,0.056301520068797226,5.304785312938102,27.06061730790595,250,25,3300,7.080927802195893,,,
high,13,0.5481215746563417,0.03339264000344544,0.0,0.07441478669549252,2.065659295205898,23.821491290173746,250,25,3575,1.234925217589749,,,
high,14,0.5482013957021246,0.033408313952706825,0.0,6.75067129276844e-06,2.0027183525545067,23.758550347522355,250,25,3850,1.0544167351165135,,,
high,15,0.5484210914254215,0.03289373626280201,0.0,-0.004144795499032386,3.6765086892844927,25.432340684252342,250,25,4125,3.1977915082228936,,,
high,16,0.5488682624364924,0.03168502147207064,0.0,-0.05652968136084722,3.6632532161382256,25.419085211106076,250,25,4400,3.862585582685033,,,
high,17,0.5488071576254204,0.03142392304660557,0.0,0.032337940124862484,2.0004265166404407,23.75625851160829,250,25,4675,1.2629121516014858,,,
high,18,0.5488647113804745,0.03133621269662934,0.0,0.006608635823046437,5.229474242022003,26.985306236989853,250,25,4950,7.50966919377799,,,
high,19,0.5487644080006845,0.03153284856434857,0.0,0.03709346856947828,3.314287392718973,25.070119387686823,250,25,5225,3.465266215663785,,,
high,20,0.5486232173027452,0.032011218810952924,0.0,0.031109287295936722,3.7464804711603144,25.502312466128163,250,25,5500,4.049835044250773,,,
high,21,0.5486737666157149,0.031832897491295475,0.0,0.017703268485534808,4.027048603576464,25.782880598544313,250,25,5775,3.3325339285569937,,,
high,22,0.5488917041658544,0.031389320817103994,0.0,-0.029406215579373774,5.332387060017828,27.08821905498568,250,25,6050,6.826808363630184,,,
high,23,0.5490126849372021,0.03109085696228131,0.0,-0.006439879216891941,2.0937767864224113,23.84960878139026,250,25,6325,1.247242666471305,,,
high,24,0.5490903705429636,0.030928874726617206,0.0,0.013343985581331732,3.807595367880335,25.563427362848184,250,25,6600,3.216598935365005,,,
high,25,0.5492810382564361,0.030587892607529588,0.0,-0.03896765385498801,3.972311260098221,25.72814325506607,250,25,6875,3.6066999974016998,,,
high,26,0.5492209200055882,0.030893513757766944,0.0,0.0023912642725744783,5.143523807410868,26.899355802378718,250,25,7150,7.2611335611051375,,,
high,27,0.5492465508164145,0.031217547661743894,0.0,0.07147384214439326,2.5814200582430953,24.337252053210946,250,25,7425,1.436444499000057,,,
high,28,0.54921609995799,0.031277698258436515,0.0,0.07248262683865175,1.0429617069911805,22.79879370195903,250,25,7700,0.5027960833592159,,,
high,29,0.5493403440663512,0.03112763718989031,0.0,0.031645061079276025,2.2577721686328887,24.01360416360074,250,25,7975,1.2685836675449402,,,
high,30,0.5495358656752655,0.030589944139747693,0.0,-0.022941961968882457,3.5321612350509675,25.287993230018817,250,25,8250,2.9653694464111493,,,
high,31,0.5497645422638999,0.02974665655094355,0.0,0.018591555197964186,2.2795464604092626,24.035378455377113,250,25,8525,1.220707547787555,,,
high,32,0.5499178748394018,0.029650321350694786,0.0,-0.03646761053782826,2.0004026621051674,23.756234657073016,250,25,8800,1.1535817735038332,,,
high,33,0.5499500205488511,0.029546497866592247,0.0,0.08889268710325167,1.9219628562185025,23.677794851186352,250,25,9075,1.1318485384024166,,,
