schedule,t,reward,gap,beta_true,beta_hat,cert,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
audit_sweep_ncal8,1,0.5467930356254076,0.036844100762042586,0.0,-0.23405860109719756,2.241339761007031,23.99717175597488,8,25,33,0.8555098574843553,,,
audit_sweep_ncal8,2,0.5478379954353917,0.0355244276693929,0.0,-0.31991418635492513,3.703467477325836,25.459299472293687,8,25,66,3.571524145250508,,,
audit_sweep_ncal8,3,0.5474248830428691,0.03635252019517843,0.0,0.15673128235308573,1.891512087004164,23.64734408197201,8,25,99,1.252451133516968,,,
audit_sweep_ncal8,4,0.5480406215891923,0.03544309670455992,0.0,-0.21642950098161554,2.2626828893830915,24.018514884350942,8,25,132,2.4753897997313055,,,
audit_sweep_ncal8,5,0.5477526412778356,0.03607072874685158,0.0,0.19428269021326022,2.202998034800583,23.958830029768432,8,25,165,1.03477803893154,,,
audit_sweep_ncal8,6,0.5477207929280693,0.036090839303527855,0.0,0.10394260407124523,3.324718750491053,25.0805507454589,8,25,198,4.184359815235857,,,
audit_sweep_ncal8,7,0.5483557934627026,0.03510368255127916,0.0,-0.1540643537091232,2.1720685184262494,23.9279005133941,8,25,231,0.7512882680883299,,,
audit_sweep_ncal8,8,0.5486478511030972,0.03495076838973443,0.0,-0.03462494048296009,3.795181676312734,25.551013671280582,8,25,264,3.085463645062206,,,
audit_sweep_ncal8,9,0.5478964061125531,0.03596690022472104,0.0,0.2592583645922064,2.122617182133853,23.8784491771017,8,25,297,2.2994946030373535,,,
audit_sweep_ncal8,10,0.5477608397790317,0.03629605511330991,0.0,0.15681114852346126,4.989693031886181,26.74552502685403,8,25,330,7.299998674381041,,,
audit_sweep_ncal8,11,0.5476954655217959,0.036222000154802925,0.0,0.09161084721256578,3.8094596479212752,25.565291642889125,8,25,363,4.1090877311950385,,,
audit_sweep_ncal8,12,0.5481978373382712,0.035471319888773056,0.0,-0.0764892114887983,2.2069710746651814,23.96280306963303,8,25,396,1.314087452763045,,,
