schedule,t,reward,gap,beta_true,beta_hat,cert,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
monitor_only,1,0.5461893778700272,0.03795509471277125,0.0,0.0,3.363130664752884,25.118962659720733,0,25,25,3.7871399257582223,,,
monitor_only,2,0.5463053068334335,0.038048293372987096,0.0,0.0,3.7775069776615267,25.533338972629377,0,25,50,3.497790899401878,,,
monitor_only,3,0.5465212756990439,0.03771672121159064,0.0,0.0,2.1622010884422274,23.918033083410077,0,25,75,1.3055195745211585,,,
monitor_only,4,0.5467300906564795,0.03763825366748497,0.0,0.0,3.6601404747667563,25.415972469734605,0,25,100,3.615735230756666,,,
monitor_only,5,0.5469873901394223,0.03713748696390973,0.0,0.0,1.9988776472050875,23.754709642172937,0,25,125,1.3241783294534706,,,
monitor_only,6,0.5472001457854702,0.03723946211821938,0.0,0.0,3.394091410646747,25.149923405614597,0,25,150,3.0819116915296854,,,
monitor_only,7,0.5470790461928369,0.03733910369451854,0.0,0.0,1.8621999666210083,23.61803196158886,0,25,175,1.3422869909907909,,,
monitor_only,8,0.5471141236275597,0.03712852065796002,0.0,0.0,1.978700337709054,23.734532332676903,0,25,200,1.2056375757832878,,,
monitor_only,9,0.5471627867159486,0.03698415725769155,0.0,0.0,3.535206670828306,25.291038665796155,0,25,225,3.7381393182244587,,,
monitor_only,10,0.5472918154711836,0.036823422238274395,0.0,0.0,1.9930636688412406,23.74889566380909,0,25,250,1.18817629514614,,,
monitor_only,11,0.5474997462537214,0.03666844016426429,0.0,0.0,2.2217227316317762,23.977554726599625,0,25,275,1.128813441515784,,,
monitor_only,12,0.5477033305259295,0.036534090077247505,0.0,0.0,3.4824604824188694,25.238292477386718,0,25,300,3.5039257408399886,,,
monitor_only,13,0.5477933413390762,0.03643600718858642,0.0,0.0,3.403215205611306,25.159047200579156,0,25,325,3.2508094239374032,,,
monitor_only,14,0.548037741309879,0.03563917533339778,0.0,0.0,1.7587456717501475,23.514577666717997,0,25,350,1.6369103148839876,,,
monitor_only,15,0.5481824541871333,0.035178603856649726,0.0,0.0,2.0767028097416658,23.832534804709514,0,25,375,1.3735214380289626,,,
monitor_only,16,0.548090175569148,0.03535589898663338,0.0,0.0,2.3023653387363865,24.058197333704236,0,25,400,1.2558074781768354,,,
monitor_only,17,0.5481088596216978,0.03540374054182771,0.0,0.0,3.9270267847843967,25.682858779752245,0,25,425,3.7011130957390868,,,
monitor_only,18,0.5480705941486976,0.03558537888376778,0.0,0.0,2.3763533587858583,24.13218535375371,0,25,450,1.244308725925021,,,
monitor_only,19,0.5480888481757046,0.035177748106582585,0.0,0.0,5.324071858968192,27.07990385393604,0,25,475,6.719978725910077,,,
monitor_only,20,0.5483048203336822,0.03502573996235969,0.0,0.0,1.0656853231563288,22.82151731812418,0,25,500,0.5102678011010537,,,
monitor_only,21,0.548409840422203,0.034891372071850335,0.0,0.0,3.8375174883172565,25.593349483285106,0,25,525,3.7342629032279335,,,
monitor_only,22,0.5486593510805874,0.03485691601724272,0.0,0.0,3.616522237946574,25.37235423291442,0,25,550,3.0773970087915465,,,
monitor_only,23,0.5485647100749648,0.03524591103636909,0.0,0.0,1.1759852129495552,22.931817207917405,0,25,575,0.39742520320400304,,,
monitor_only,24,0.5487634367273201,0.03501184058615503,0.0,0.0,5.204243238227743,26.960075233195592,0,25,600,6.249136092323157,,,
monitor_only,25,0.5491044821743672,0.03441819719438144,0.0,0.0,2.387503300046255,24.143335295014104,0,25,625,1.5436236468612712,,,
monitor_only,26,0.5492589433896026,0.03428769132367249,0.0,0.0,1.771144012285481,23.52697600725333,0,25,650,1.4719400459530494,,,
monitor_only,27,0.549429313114631,0.03388229353658134,0.0,0.0,1.9590373785833939,23.71486937355124,0,25,675,1.1142659982450045,,,
monitor_only,28,0.5493997758481627,0.03425622502788306,0.0,0.0,3.782540239269528,25.53837223423738,0,25,700,3.1704398102546065,,,
monitor_only,29,0.5495067675241229,0.03397026696352323,0.0,0.0,3.536463270117333,25.292295265085183,0,25,725,3.8426952684938853,,,
monitor_only,30,0.5497484152343535,0.033618179918060265,0.0,0.0,2.0465742860618272,23.802406281029675,0,25,750,1.2062565426524705,,,
monitor_only,31,0.5499937839087382,0.0332004134104078,0.0,0.0,2.4291136130728654,24.184945608040714,0,25,775,1.2236070386288629,,,
monitor_only,32,0.550041702500199,0.033288447124453224,0.0,0.0,2.106457871405262,23.86228986637311,0,25,800,1.3241964782249327,,,
monitor_only,33,0.5501828092580464,0.033002795922435824,0.0,0.0,3.7942824209664305,25.55011441593428,0,25,825,3.59287111712171,,,
monitor_only,34,0.5504583318115682,0.03260230036004985,0.0,0.0,2.08473588158591,23.84056787655376,0,25,850,1.4460755493998867,,,
monitor_only,35,0.5503684272396165,0.032871576878245046,0.0,0.0,3.689782034742388,25.44561402971024,0,25,875,3.512005432458982,,,
monitor_only,36,0.5505309521656635,0.03264035982555502,0.0,0.0,2.4335883997687455,24.189420394736594,0,25,900,1.3424680493170023,,,
monitor_only,37,0.5505450078352853,0.03259669318191749,0.0,0.0,1.9174375139345476,23.673269508902397,0,25,925,1.4492918769883567,,,
