schedule,t,reward,gap,beta_true,beta_hat,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
adaptive,1,0.39777157739072094,0.03142549525077465,0.0,-0.20462553095161523,14.305307880786494,8,25,33,1.0111102075330276,,,
adaptive,2,0.397871753787703,0.031347903890171724,0.0,-0.03107678474874986,15.265817000231245,8,25,66,2.0545085003675307,,,
adaptive,3,0.3973390092996384,0.032289083364929305,0.0,0.12327774443430302,14.303621212062888,8,25,99,1.386920027350846,,,
adaptive,4,0.3972642366441241,0.03269628438207678,0.0,0.015335970773374591,14.127208639563275,8,25,132,0.9443747134357219,,,
adaptive,5,0.3988232596280769,0.029850012103305734,0.0,-0.36184933489607984,14.236533701651087,8,25,165,2.8561419676642497,,,
adaptive,6,0.3985340221366693,0.030618292438159334,0.0,0.10280379972602838,13.631760955568515,8,25,198,0.2606669762075612,,,
adaptive,7,0.3995030687433796,0.028879631866594757,0.0,-0.19007597135059814,13.668951611151924,8,25,231,0.5156936014231527,,,
adaptive,8,0.3997761144563714,0.028054434214202895,0.0,-0.004083303916863691,13.50280823005871,8,25,264,0.28282475552785646,,,
adaptive,9,0.3993574173797968,0.028491898665010007,0.0,0.19679533054464285,13.783665410134292,8,25,297,0.32005983274512356,,,
adaptive,10,0.3986089260282498,0.029607553654826757,0.0,0.22321232738150087,13.834777932451557,8,25,330,0.4656287024924372,,,
adaptive,11,0.3981228487067036,0.030389169381156378,0.0,0.11821440789206437,13.445585114713214,8,25,363,0.6797694045682245,,,
adaptive,12,0.3996961360544868,0.027453619494726633,0.0,-0.333438011147654,13.762822212551619,8,25,396,0.7689089438341158,,,
adaptive,13,0.3996020311557098,0.027474199052746506,0.0,0.0429368474717322,13.679157130526956,8,25,429,0.34632100770131796,,,
adaptive,14,0.3998466386615366,0.027105097811191525,0.0,-0.004255028124823593,14.579231949861317,8,25,462,1.1515749329731209,,,
adaptive,15,0.4002771752279001,0.02631226813156351,0.0,-0.13903564444973882,12.970662223270507,8,25,495,0.37375341696143743,,,
adaptive,16,0.39990428628389796,0.02669690880272596,0.0,0.14922956823301164,13.59564305559972,8,25,528,0.5577341942216285,,,
adaptive,17,0.39888111868152587,0.02840325512625702,0.0,0.32908261518306076,13.659032358090847,8,25,561,0.8849012443784839,,,
adaptive,18,0.3994229738564307,0.02738010641553401,0.0,-0.13400185475696322,14.109731084050742,8,25,594,1.7850086134078285,,,
adaptive,19,0.39890631227235973,0.028350456053904016,0.0,0.16351299988032636,14.313286972561471,8,25,627,0.9886345752840916,,,
adaptive,20,0.39946230272961536,0.0271993132895319,0.0,-0.09944647305930766,13.60786968904809,8,25,660,0.42892262084207383,,,
adaptive,21,0.39937172981370384,0.027309747646465432,0.0,0.07480823258173545,13.4189393665008,8,25,693,0.5378310630882586,,,
adaptive,22,0.4002913651439582,0.025583873440704563,0.0,-0.24843829140287194,13.517207879849828,8,25,726,1.1824672335688446,,,
adaptive,23,0.40068221405710724,0.024926736498144475,0.0,-0.10678926808745669,13.409543504090493,8,25,759,0.18677566972617848,,,
adaptive,24,0.399936212132836,0.026236520090107962,0.0,0.24292390645096903,13.402520473522026,8,25,792,0.7527955509791815,,,
adaptive,25,0.40017321850374776,0.025705580905000802,0.0,-0.06955672045221102,13.401823845198038,8,25,825,0.3519622881583718,,,
adaptive,26,0.4006384354654408,0.025074979066026792,0.0,-0.09681979770614309,13.471419691102177,8,25,858,0.5476654528501769,,,
adaptive,27,0.4017196832959747,0.023549430104319147,0.0,-0.3433418391750053,14.413228525344229,8,25,891,1.7272252071635201,,,
adaptive,28,0.40208355501733567,0.02273737010641308,0.0,-0.10842416440631882,14.274172472725894,8,25,924,1.1222801807447527,,,
adaptive,29,0.4020110674143592,0.02282146604551777,0.0,0.04406534135904861,13.833840693947922,8,25,957,0.484713135499979,,,
adaptive,30,0.40228680276226547,0.022662125203817385,0.0,-0.11435722463224232,13.790137322792287,8,25,990,0.3927430163833561,,,
adaptive,31,0.4026312805808802,0.02211039486603178,0.0,-0.18088719479672344,13.635152997038126,8,25,1023,0.3971613528408241,,,
adaptive,32,0.4033456704241519,0.021032735246529488,0.0,-0.20623683367518994,14.151179198030405,8,25,1056,0.5863582852008101,,,
adaptive,33,0.4032004429759086,0.021097725897434416,0.0,0.11164165566752922,13.59115662525064,8,25,1089,0.5559923997287417,,,
adaptive,34,0.4033838491927829,0.020567568295768612,0.0,-0.04055304242056831,14.346888412066654,8,25,1122,1.1756088718032562,,,
adaptive,35,0.4018125611725097,0.022740363363323857,0.0,0.4785583891431053,13.780285791358809,8,25,1155,1.303043097404615,,,
adaptive,36,0.4004999904099688,0.024303370223164422,0.0,0.4218328749854632,13.480418265840061,8,25,1188,1.8735400200504022,,,
adaptive,37,0.4013516684902337,0.022885665310288017,0.0,-0.17848646979293567,14.424346724585478,8,25,1221,0.9784192949277336,,,
adaptive,38,0.4019312830004833,0.02183566759032285,0.0,-0.0890046917687917,14.284827054248252,8,25,1254,0.9507801188549233,,,
adaptive,39,0.4023174936400717,0.021276048121752544,0.0,-0.09869123485125973,14.34861402809742,8,25,1287,0.8847232195928477,,,
adaptive,40,0.4016965222283642,0.021895283202484683,0.0,0.24769987918753764,13.623680236166745,8,25,1320,0.7949834643467077,,,
adaptive,41,0.4000058229723884,0.024675824512331412,0.0,0.484824384064381,15.15985952876171,8,25,1353,3.5848903626324797,,,
adaptive,42,0.39911035267261347,0.02617748530926234,0.0,0.23483684413129038,13.784590254359657,8,25,1386,0.8493751037686164,,,
adaptive,43,0.4001887610589418,0.024304318554633386,0.0,-0.22107736291036728,14.229200723051163,8,25,1419,1.0702044755388154,,,
adaptive,44,0.40024238510417404,0.024375074347027237,0.0,0.04676464704568065,14.566327215459848,8,25,1452,1.131847841217066,,,
adaptive,45,0.3998437039572507,0.024942600124643555,0.0,0.11198822640934245,14.299828871702706,8,25,1485,1.4267741787145085,,,
adaptive,46,0.40003185311218464,0.024673647203585725,0.0,0.001512508549819691,14.29879485161021,8,25,1518,1.2306409149446078,,,
adaptive,47,0.4006114895164776,0.0238045515826259,0.0,-0.10100343743858618,15.482369182614045,8,25,1551,2.2350391831976517,,,
adaptive,48,0.40111913273612154,0.022815885112935808,0.0,-0.11425097359988756,13.726455415692033,8,25,1584,0.7401870014632799,,,
adaptive,49,0.40102013511894236,0.023104605052318095,0.0,0.028425932490350646,13.414292360394072,8,25,1617,0.4030767132057624,,,
adaptive,50,0.40020940342407274,0.02457990369659202,0.0,0.18888775494388163,13.900733472291083,8,25,1650,0.5580936689130275,,,
adaptive,51,0.3990452203306165,0.026775304876826,0.0,0.3562343549997729,13.576500524836398,8,25,1683,0.821076557006781,,,
