schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
exp3,456,alfworld,134,224,1.671641791044776,0.8208955223880597,0.6791044776119407,0.4910714285714286,llm_calls,3375.0,194.0,runtime_observed
