schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
oracle_high,123,alfworld,134,536,4.0,0.9626865671641791,0.8557213930348263,0.24067164179104478,llm_calls,6750.0,402.0,runtime_observed
