schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
oracle_high,456,scienceworld,90,360,4.0,1.0,0.9948148148148148,0.25,llm_calls,450.0,270.0,runtime_observed
