schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
exp3,42,alfworld,134,254,1.8955223880597014,0.7164179104477612,0.5970149253731344,0.3779527559055118,llm_calls,450.0,214.0,runtime_observed
