schedule,t,reward,gap,beta_true,beta_hat,cert,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
monitor_only,1,0.6413121974453935,0.053950949141202686,0.0,0.0,2.3226837419142172,24.078515736882068,0,25,25,1.002638180318855,,,
monitor_only,2,0.6420260841234002,0.05334516143602819,0.0,0.0,2.0774019975479217,23.833233992515773,0,25,50,1.1246696560532992,,,
monitor_only,3,0.6433080695754416,0.05172884862498939,0.0,0.0,3.5215952929197902,25.27742728788764,0,25,75,3.2732586682229616,,,
monitor_only,4,0.6444291467267941,0.050586937482771765,0.0,0.0,2.0697692616083363,23.825601256576185,0,25,100,0.9341646750091902,,,
monitor_only,5,0.6452040151417712,0.04963876791449928,0.0,0.0,3.8336426656993776,25.58947466066723,0,25,125,3.1781203617178466,,,
monitor_only,6,0.6460455713853047,0.04859888789448441,0.0,0.0,1.7829647919023826,23.538796786870233,0,25,150,1.2309525639700372,,,
monitor_only,7,0.6467126960803417,0.04749499074304786,0.0,0.0,3.6183861589147086,25.37421815388256,0,25,175,3.4705161074102335,,,
monitor_only,8,0.6477780896057189,0.046427224378375986,0.0,0.0,3.358813217419163,25.11464521238701,0,25,200,2.959493400587818,,,
monitor_only,9,0.6485100288722457,0.04565542998909422,0.0,0.0,3.459836348249016,25.215668343216866,0,25,225,2.976084240418536,,,
monitor_only,10,0.6491442495536394,0.045022837269605764,0.0,0.0,1.8841508515311294,23.639982846498977,0,25,250,0.9795336246170766,,,
monitor_only,11,0.6496930160511059,0.044173807584503844,0.0,0.0,2.1054069669934807,23.86123896196133,0,25,275,1.1861246530490548,,,
monitor_only,12,0.6502773610965374,0.043552471404660675,0.0,0.0,3.8900154088877335,25.645847403855583,0,25,300,2.551889253023203,,,
monitor_only,13,0.6507170420489418,0.04310031935497349,0.0,0.0,5.003121180359873,26.758953175327722,0,25,325,5.975021354090578,,,
monitor_only,14,0.651385775754668,0.04230624484664747,0.0,0.0,2.4428397699656825,24.198671764933533,0,25,350,0.9517018215872793,,,
monitor_only,15,0.6521514488311958,0.041794752074897024,0.0,0.0,4.925520889293539,26.681352884261386,0,25,375,6.583161757569439,,,
monitor_only,16,0.6530439109515036,0.04092372046022019,0.0,0.0,2.0377060961029083,23.793538091070758,0,25,400,1.2713964126108157,,,
monitor_only,17,0.6534828887200951,0.040198494944814644,0.0,0.0,2.147777500098828,23.90360949506668,0,25,425,1.0568077288862763,,,
monitor_only,18,0.653771722910375,0.04000076543313558,0.0,0.0,1.8053360459556749,23.561168040923523,0,25,450,1.1169169098576306,,,
monitor_only,19,0.6545225273428793,0.039257491347738704,0.0,0.0,2.3838595715448236,24.139691566512674,0,25,475,1.649760665442773,,,
monitor_only,20,0.6552628015805404,0.03827605846004645,0.0,0.0,1.8484802444858541,23.604312239453705,0,25,500,0.9755198481651335,,,
monitor_only,21,0.6555421718256316,0.03809317623863462,0.0,0.0,3.147090716149549,24.902922711117398,0,25,525,2.6138653341748266,,,
monitor_only,22,0.6560299977665808,0.03776726616590975,0.0,0.0,2.1299667453571467,23.885798740324997,0,25,550,1.2028751841995493,,,
monitor_only,23,0.6565267247967056,0.037352242416617165,0.0,0.0,5.169367389763115,26.925199384730966,0,25,575,6.756737441496935,,,
monitor_only,24,0.6569982215505816,0.03637937005818859,0.0,0.0,1.9441483673724724,23.699980362340323,0,25,600,1.0443899189093175,,,
monitor_only,25,0.6573750015353121,0.03592301747225224,0.0,0.0,3.1610616524481463,24.916893647415996,0,25,625,3.647392099071775,,,
monitor_only,26,0.6578354001537046,0.03565427777759744,0.0,0.0,1.9467245359096306,23.70255653087748,0,25,650,1.0793686976444508,,,
monitor_only,27,0.6581862505111111,0.03553297674811451,0.0,0.0,3.494565839651139,25.250397834618987,0,25,675,2.846795082804676,,,
monitor_only,28,0.6587613951533586,0.03466167800598141,0.0,0.0,1.8952675569378055,23.651099551905656,0,25,700,0.8866772414953894,,,
monitor_only,29,0.6591900899054289,0.034177301346001165,0.0,0.0,3.3692493686259977,25.125081363593846,0,25,725,2.4650138332832574,,,
monitor_only,30,0.6594076401959198,0.033794199371177,0.0,0.0,3.7203110216074116,25.47614301657526,0,25,750,3.5191014404351075,,,
monitor_only,31,0.6597569287325233,0.033485439305630416,0.0,0.0,2.116158231389007,23.871990226356857,0,25,775,1.414255887446265,,,
monitor_only,32,0.6602485470890703,0.03306267521440587,0.0,0.0,2.2448914322762366,24.000723427244086,0,25,800,1.2160773533309912,,,
monitor_only,33,0.6603635229372821,0.032858582144866255,0.0,0.0,1.8766645412988026,23.63249653626665,0,25,825,0.9793980383303061,,,
monitor_only,34,0.6610496898542243,0.031858143148280504,0.0,0.0,6.386681802395078,28.142513797362927,0,25,850,10.926056743750499,,,
monitor_only,35,0.6613262856254176,0.03170896395346112,0.0,0.0,2.099366722766658,23.855198717734506,0,25,875,0.9539776735837125,,,
monitor_only,36,0.6619101640869045,0.03094465504485533,0.0,0.0,2.073527283621026,23.829359278588875,0,25,900,1.0097064497325725,,,
monitor_only,37,0.6623445420491729,0.0308207326803962,0.0,0.0,3.711437923900796,25.467269918868645,0,25,925,3.466642722101698,,,
monitor_only,38,0.6626799202838051,0.03042915344993269,0.0,0.0,3.416180491806687,25.172012486774538,0,25,950,2.812053102363973,,,
monitor_only,39,0.6628682831255638,0.03020355979297773,0.0,0.0,3.3427436194032296,25.09857561437108,0,25,975,3.0938253296491203,,,
monitor_only,40,0.6633781242093766,0.029867467718217244,0.0,0.0,1.9412833392218813,23.697115334189732,0,25,1000,1.2058883754914975,,,
monitor_only,41,0.6638449404045299,0.029411334098849884,0.0,0.0,2.2053709134595656,23.961202908427413,0,25,1025,1.0136682192350286,,,
monitor_only,42,0.664353249314409,0.02897597129388485,0.0,0.0,3.376833804895803,25.132665799863652,0,25,1050,2.6145365653031165,,,
