schedule,t,reward,gap,beta_true,beta_hat,cert,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
adaptive,1,0.6415265577163135,0.05353317073299935,0.0,-0.006439743455569633,3.2822228620144394,25.03805485698229,8,25,33,2.9763077243698945,,,
adaptive,2,0.6438339428726726,0.05119388310671935,0.0,-0.10480345482053227,2.233681050658433,23.989513045626282,8,25,66,0.7445281915835823,,,
adaptive,3,0.6436312491245046,0.05138736678023892,0.0,0.07274589294576823,3.276920519459364,25.032752514427212,8,25,99,3.0605883127573517,,,
adaptive,4,0.6350449111865828,0.06145755177332801,0.0,0.6469076660270103,2.2298748412076512,23.9857068361755,8,25,132,3.717719592764319,,,
adaptive,5,0.637481994440884,0.05885725116677987,0.0,-0.05327680798587296,2.0047553505740363,23.760587345541886,8,25,165,0.9255844575056265,,,
adaptive,6,0.6375901475059755,0.05870432342151466,0.0,0.05858121102595566,2.0743737563793347,23.830205751347183,8,25,198,1.4436389097622957,,,
adaptive,7,0.6332667872962197,0.06373274371856796,0.0,0.341638323390974,3.635437679429877,25.391269674397726,8,25,231,4.04699016683908,,,
adaptive,8,0.6370026261314148,0.05931908148025833,0.0,-0.14501107529157609,1.6996575463838213,23.45548954135167,8,25,264,2.091850876698612,,,
adaptive,9,0.6235680301536256,0.0750095148069112,0.0,0.7459279195333693,3.3951839916388282,25.151015986606676,8,25,297,5.981435076633752,,,
adaptive,10,0.621732872792319,0.07722767405899911,0.0,0.14373052230047265,4.541369189033834,26.297201184001683,8,25,330,4.619812386541606,,,
adaptive,11,0.6266644731265225,0.0709460305237204,0.0,-0.1165827623274917,3.8267815757699437,25.58261357073779,8,25,363,2.87786978697713,,,
adaptive,12,0.6274337403760564,0.07010581112782821,0.0,0.015483917590839441,2.029322183336894,23.785154178304744,8,25,396,0.786783041043134,,,
adaptive,13,0.6340040357951593,0.06250027702677963,0.0,-0.2824704608277633,5.313741561966553,27.0695735569344,8,25,429,6.539763909971328,,,
adaptive,14,0.629624996653122,0.06797366518403969,0.0,0.30623001346698353,3.6538681664400485,25.409700161407898,8,25,462,3.072409263343958,,,
adaptive,15,0.6288598835541369,0.06885888457521416,0.0,0.10562491943857143,2.2347784423089996,23.99061043727685,8,25,495,1.0856682443387107,,,
adaptive,16,0.6274392430704738,0.07082954189080948,0.0,0.10758110023611768,3.794377075457108,25.550209070424955,8,25,528,3.4794080604101754,,,
adaptive,17,0.625037984387943,0.07395197291860756,0.0,0.15850384412723403,3.69740443451579,25.45323642948364,8,25,561,3.709028689666243,,,
adaptive,18,0.6303931964733431,0.06744505518032096,0.0,-0.20091973444471567,4.6821716951514105,26.43800369011926,8,25,594,8.296621916998355,,,
adaptive,19,0.6287891834198173,0.0698092945096438,0.0,0.12514550738628563,1.906326653442438,23.662158648410287,8,25,627,1.10847398626522,,,
adaptive,20,0.6318525709407598,0.06598391213339883,0.0,-0.08006367078753689,1.7706955715140653,23.526527566481914,8,25,660,1.6975742547422201,,,
adaptive,21,0.6283464917036786,0.07005859742653431,0.0,0.23028229983015455,3.6318938559204113,25.38772585088826,8,25,693,2.5818525102852665,,,
adaptive,22,0.6305710452381971,0.06703666953693044,0.0,-0.04546194103923866,3.5261410433450977,25.281973038312948,8,25,726,2.464494323299774,,,
adaptive,23,0.6344385461427354,0.06197369948453546,0.0,-0.1165434167657861,1.757454941461045,23.513286936428894,8,25,759,1.309146020871378,,,
adaptive,24,0.6397965287032897,0.05554384286164904,0.0,-0.25565303364242986,3.633286092965491,25.38911808793334,8,25,792,3.4512419272320525,,,
adaptive,25,0.638372248871098,0.057482205957036125,0.0,0.16542923899552361,3.4561973527537266,25.212029347721575,8,25,825,3.2874103703544426,,,
adaptive,26,0.6420040108565451,0.05337849089846347,0.0,-0.15438283770456854,3.333732527270406,25.089564522238256,8,25,858,2.8357057211620957,,,
adaptive,27,0.6435203813237156,0.05158333511359903,0.0,-0.03615796817865753,6.4857589971333445,28.241590992101195,8,25,891,10.854985216564707,,,
adaptive,28,0.6410915996575669,0.0545776172411544,0.0,0.2127057373514242,2.117012573242371,23.87284456821022,8,25,924,1.422491947215857,,,
adaptive,29,0.6411175576650654,0.05491178198210411,0.0,0.07671190762083421,3.4545615423739195,25.21039353734177,8,25,957,3.3927802340977204,,,
adaptive,30,0.6369301839538141,0.060080599042008354,0.0,0.29396252536610046,1.8313668345056346,23.587198829473483,8,25,990,2.1106896190731623,,,
adaptive,31,0.6375303142863468,0.059277757448952695,0.0,0.038487087598132616,5.164572703975227,26.920404698943077,8,25,1023,6.337095307428466,,,
adaptive,32,0.6423276626925378,0.05332577598378485,0.0,-0.2068902770703003,2.0410048554110327,23.79683685037888,8,25,1056,0.9956448673091703,,,
adaptive,33,0.641745664060279,0.0539680154062292,0.0,0.09413723723731711,2.351030244887946,24.106862239855793,8,25,1089,0.979624383077541,,,
adaptive,34,0.6391973990239807,0.05681595596038014,0.0,0.23666602246699764,3.4273637464899496,25.183195741457798,8,25,1122,2.951944168329907,,,
adaptive,35,0.64218760070856,0.05370104093291306,0.0,-0.09157993341991993,3.4942996376795863,25.250131632647435,8,25,1155,3.2323253083820718,,,
adaptive,36,0.6511387297489514,0.04308248631145506,0.0,-0.5470044566051958,2.086100803542422,23.84193279851027,8,25,1188,3.6966991468655745,,,
adaptive,37,0.6578529994799065,0.0353044791371675,0.0,-0.5664834187257394,3.4061444557081266,25.161976450675976,8,25,1221,3.8641258730426626,,,
adaptive,38,0.6583630300628366,0.03487110787414904,0.0,0.017666425609032227,3.3792705356729296,25.13510253064078,8,25,1254,3.563126736848911,,,
adaptive,39,0.6570887591539151,0.03664098225666801,0.0,0.15340028669373715,1.9533060821605837,23.709138077128433,8,25,1287,1.2066948266262751,,,
adaptive,40,0.658276301535874,0.03520690569485685,0.0,-0.10049118132767955,5.455377066716803,27.211209061684652,8,25,1320,5.923769646202571,,,
adaptive,41,0.661335559458174,0.03190399706786673,0.0,-0.34144055687504876,1.8511073674723484,23.606939362440198,8,25,1353,1.196779687866175,,,
adaptive,42,0.6617288542591877,0.031337048373094034,0.0,0.015241060937195027,1.9311110049228974,23.686942999890746,8,25,1386,1.3513957036567368,,,
adaptive,43,0.662131771004588,0.030777921658627916,0.0,0.0003613776581011434,3.591318818389137,25.347150813356986,8,25,1419,3.03617141349203,,,
adaptive,44,0.6622997397206584,0.030519506275152652,0.0,0.022907594459747917,3.5560500629517318,25.311882057919583,8,25,1452,3.110665475171007,,,
adaptive,45,0.661999537421857,0.030803424911712063,0.0,0.1468480296959224,3.325831341643336,25.081663336611186,8,25,1485,3.069606264598314,,,
adaptive,46,0.6611520893539174,0.03164033449862591,0.0,0.18810659674872443,2.301570897868995,24.057402892836844,8,25,1518,1.097006251642282,,,
adaptive,47,0.6625389220530702,0.029890058632776717,0.0,-0.15819600604350553,5.220322416884603,26.976154411852452,8,25,1551,6.4771714874393185,,,
adaptive,48,0.6645110746739985,0.027646979315045783,0.0,-0.3050842579353508,2.0485238891501623,23.80435588411801,8,25,1584,3.564063107704778,,,
adaptive,49,0.6647590777419515,0.027256791582896178,0.0,0.0323013542207825,2.382144311464856,24.137976306432705,8,25,1617,1.1060019045343847,,,
adaptive,50,0.6660427587574149,0.02586205544029274,0.0,-0.1482292287189993,4.785146256022676,26.540978250990527,8,25,1650,5.641618029463022,,,
adaptive,51,0.6664616158685747,0.025421199732803657,0.0,-0.016345953230842567,3.0060950179653787,24.761927012933228,8,25,1683,2.8548348886165433,,,
adaptive,52,0.6656103870578546,0.026453786773681376,0.0,0.2538839984233006,1.9537500338011105,23.70958202876896,8,25,1716,1.4932927444569013,,,
adaptive,53,0.6646968859939956,0.027644792696496667,0.0,0.23101702138736013,5.056705347589346,26.812537342557196,8,25,1749,7.024811712291353,,,
adaptive,54,0.6643988541064427,0.0280722891349664,0.0,0.08260566257391878,3.0211058895626133,24.77693788453046,8,25,1782,3.0082848418565753,,,
adaptive,55,0.6638975077722388,0.02813093862031457,0.0,0.17058241619409983,5.334751382809148,27.090583377776998,8,25,1815,6.6557085188195435,,,
adaptive,56,0.6636668458938978,0.028311024875214974,0.0,0.12145210450396154,4.795160154348409,26.550992149316258,8,25,1848,6.662217611455644,,,
adaptive,57,0.6655253137616617,0.026217991478464597,0.0,-0.2498713904291956,3.5299431137850936,25.285775108752944,8,25,1881,2.2565664953590563,,,
adaptive,58,0.6654042453173661,0.026374915688069267,0.0,0.07422138200603487,3.2384181485242682,24.994250143492117,8,25,1914,3.484023273261188,,,
adaptive,59,0.6656270123688289,0.0259708742169521,0.0,-0.012333577256663517,3.6786455772006232,25.434477572168472,8,25,1947,2.891068346062802,,,
adaptive,60,0.6640177571122351,0.028073558046926794,0.0,0.30364866238980515,6.44196178743794,28.19779378240579,8,25,1980,6.294956869949029,,,
adaptive,61,0.6651564925536296,0.02699521529260751,0.0,-0.08834492956796249,3.3739570334444697,25.12978902841232,8,25,2013,2.866585733581581,,,
adaptive,62,0.6672906985677853,0.024707995225866086,0.0,-0.342608040192526,3.326544453944147,25.082376448911997,8,25,2046,2.9324811691590154,,,
adaptive,63,0.6665875731543975,0.02525349042554137,0.0,0.2218830228317156,3.3773985715673316,25.133230566535183,8,25,2079,3.1350100780032966,,,
adaptive,64,0.6660635285368705,0.026407889495037917,0.0,0.16697973546962191,3.535483958245421,25.29131595321327,8,25,2112,2.367726248339243,,,
adaptive,65,0.6666700061121102,0.02590332279637031,0.0,-0.038188100053732646,2.1036030122156815,23.85943500718353,8,25,2145,1.3182051912947987,,,
adaptive,66,0.6645674187823112,0.0285023880773263,0.0,0.4044699742299848,4.248882818154374,26.004714813122224,8,25,2178,2.907109907884786,,,
adaptive,67,0.665133545240523,0.027392751137502946,0.0,0.0198151906441669,2.2147637404287592,23.970595735396607,8,25,2211,1.0014158879130723,,,
adaptive,68,0.6635498876349778,0.02958376639356841,0.0,0.2664242680948617,1.9337281323278237,23.68956012729567,8,25,2244,2.115187082260872,,,
adaptive,69,0.662850566991842,0.03036032779795428,0.0,0.13780116526038635,2.9141812983592557,24.670013293327106,8,25,2277,3.373429965173574,,,
adaptive,70,0.6624583111130833,0.030400609492085895,0.0,0.09394780789450091,2.9251224800181364,24.680954474985985,8,25,2310,3.5189579564261657,,,
adaptive,71,0.6644929773218017,0.028304283585531276,0.0,-0.17609490051468282,3.4165570229330613,25.17238901790091,8,25,2343,2.5366236996339326,,,
adaptive,72,0.6662147065300049,0.026218461326447895,0.0,-0.2435227635440745,3.8551272967416113,25.61095929170946,8,25,2376,3.1978899720087077,,,
adaptive,73,0.6675701686712308,0.024839824479187422,0.0,-0.2201906092682338,3.2998387489289405,25.05567074389679,8,25,2409,3.5988629984287774,,,
adaptive,74,0.6660711506750789,0.026424240359880224,0.0,0.3162759018431589,3.403517419075147,25.159349414042996,8,25,2442,3.802372628904542,,,
adaptive,75,0.6653498018900064,0.027261749554286285,0.0,0.16424547557303745,2.366671847517579,24.12250384248543,8,25,2475,1.7512643962189876,,,
adaptive,76,0.6661402349368802,0.026163715738152793,0.0,-0.03096830720422384,2.4794431900922147,24.235275185060065,8,25,2508,1.1938444425302488,,,
adaptive,77,0.6674936359306439,0.024559544562316016,0.0,-0.17837621565211748,2.2437561938549835,23.999588188822834,8,25,2541,0.9992845872620305,,,
adaptive,78,0.6686822259570616,0.02335965657831296,0.0,-0.168995006205616,2.246363722377202,24.002195717345053,8,25,2574,2.2443283052642484,,,
adaptive,79,0.6688380895480168,0.02337690735036968,0.0,0.0016343940738440187,3.3865747210132193,25.142406715981068,8,25,2607,2.997885690335856,,,
adaptive,80,0.6697880956745312,0.02251465773842265,0.0,-0.1461284574470081,2.113148786370053,23.868980781337903,8,25,2640,1.2321266800056245,,,
adaptive,81,0.6688660354281764,0.023469177056692603,0.0,0.287340645137608,2.224647718681562,23.980479713649412,8,25,2673,1.5152018840500678,,,
adaptive,82,0.6696535117764006,0.022400185180542875,0.0,-0.0890356199275316,3.5993664679715627,25.355198462939413,8,25,2706,3.1440428070305213,,,
adaptive,83,0.6710460388505648,0.02109840139062047,0.0,-0.32877434067875216,1.7620081082748205,23.51784010324267,8,25,2739,4.137273888944129,,,
adaptive,84,0.6718732565147677,0.02042946951479463,0.0,-0.18041058749969507,3.7453974458125017,25.50122944078035,8,25,2772,5.146093095210714,,,
adaptive,85,0.6730634681194584,0.019716260582752776,0.0,-0.3293182466251464,2.0061801356942697,23.762012130662118,8,25,2805,1.465796192945988,,,
adaptive,86,0.6728953367247174,0.019676227606983065,0.0,0.12133150973936874,3.7393721810536458,25.495204176021495,8,25,2838,2.837573574156646,,,
adaptive,87,0.6729067680931856,0.019429020353324944,0.0,0.08567271845406314,3.383618475279266,25.139450470247116,8,25,2871,3.087798773916368,,,
adaptive,88,0.6744378895630028,0.018401465727763244,0.0,-0.6058700101632132,3.840054588394603,25.595886583362454,8,25,2904,7.9666919056865,,,
adaptive,89,0.674854122546717,0.017394106504211138,0.0,-0.14682311868894948,1.7970044446934825,23.55283643966133,8,25,2937,1.0435228258651612,,,
adaptive,90,0.6750745408248908,0.016864220516813133,0.0,-0.008003600449115293,6.24197262614578,27.99780462111363,8,25,2970,11.995947863272407,,,
adaptive,91,0.6757920099600473,0.016150322159734776,0.0,-0.23152125167035756,3.3143780094381077,25.070210004405958,8,25,3003,6.46659708150138,,,
adaptive,92,0.6754405467627835,0.01615962126138848,0.0,0.2513466937213437,3.118081569604652,24.8739135645725,8,25,3036,4.3789313310666085,,,
adaptive,93,0.6755975909469403,0.0157326884236626,0.0,0.15993191883703295,3.4741937420416305,25.23002573700948,8,25,3069,3.2175068215972598,,,
adaptive,94,0.6749992928025171,0.016219894433853743,0.0,0.32256211222032205,5.4051414086908,27.160973403658648,8,25,3102,7.975867120552603,,,
adaptive,95,0.6752937963341561,0.015945231765373102,0.0,0.003027704769849613,2.0466855234475605,23.80251751841541,8,25,3135,0.959437561941064,,,
adaptive,96,0.6758174128554953,0.015479081663896999,0.0,-0.20244195597797035,3.612242202748527,25.368074197716375,8,25,3168,2.28156417300245,,,
adaptive,97,0.6760647065415777,0.014778975710522335,0.0,-0.09163351465542094,4.655041446551265,26.410873441519115,8,25,3201,6.317105035155952,,,
adaptive,98,0.676056246387645,0.014904301729040892,0.0,0.05106316315492026,3.684189753975436,25.440021748943284,8,25,3234,2.8575730265517443,,,
adaptive,99,0.6764897024019206,0.014616888806194717,0.0,-0.20527355635893224,4.6811393088063165,26.436971303774165,8,25,3267,5.813923596918728,,,
adaptive,100,0.6770631594458992,0.014339257729424015,0.0,-0.16494409606804913,1.9492239164545648,23.705055911422413,8,25,3300,1.5361099742468143,,,
adaptive,101,0.6771239702706803,0.01399395763876099,0.0,0.03052572521593211,1.7712565021602387,23.527088497128087,8,25,3333,1.0107289469559395,,,
adaptive,102,0.6778515600518052,0.01381461218790725,0.0,-0.7568362335121324,2.1375270541099987,23.893359049077848,8,25,3366,5.643729691811897,,,
adaptive,103,0.6782294585618774,0.013479204241326648,0.0,-0.19732101783734424,2.2878918816842315,24.04372387665208,8,25,3399,0.9771929260983072,,,
adaptive,104,0.6782831096488556,0.013554867611916821,0.0,0.08503669793136989,5.432841434591347,27.188673429559195,8,25,3432,6.047226489180887,,,
adaptive,105,0.6783835295248071,0.013510938657583127,0.0,0.09839999974102308,4.31194105578901,26.06777305075686,8,25,3465,6.415980449260573,,,
adaptive,106,0.6781555546666995,0.013694703358926863,0.0,0.15571027537624138,4.450402290665048,26.206234285632895,8,25,3498,3.593182065822286,,,
adaptive,107,0.6778634116506097,0.013556968386660984,0.0,0.44409605922316003,3.643138057798,25.39897005276585,8,25,3531,3.2835939513758583,,,
adaptive,108,0.6777262450519935,0.013643876878024708,0.0,0.11069314251147712,2.6534453952405097,24.40927739020836,8,25,3564,3.220459384793662,,,
adaptive,109,0.6780257745424348,0.013232838803803881,0.0,-0.025049939431874755,3.0307106634319885,24.78654265839984,8,25,3597,2.678509620324798,,,
adaptive,110,0.6781488248490959,0.013046713537827714,0.0,0.06459156761539414,3.19477244177667,24.95060443674452,8,25,3630,3.4990676023501512,,,
adaptive,111,0.6785539895785031,0.012808133550471501,0.0,-0.31229110664719617,4.889344828386823,26.64517682335467,8,25,3663,7.063613847436218,,,
