schedule,seed,dataset_name,task_count,total_cost,avg_cost,success_rate,avg_progress,efficiency,budget_unit,budget_limit,budget_actual,budget_source
adaptive,42,alfworld,134,256,1.9104477611940298,0.6865671641791045,0.6455223880597017,0.359375,llm_calls,450.0,256.0,runtime_observed
