schedule,t,reward,gap,beta_true,beta_hat,cert_hp,n_cal,n_mon,cum_aud,xi_sq,exp3_arm,exp3_p,exp3_loss
fixed_low,1,0.39676962006667943,0.03339285166053663,0.0,0.03983665903417439,13.504708602400774,8,25,33,0.2771724672299233,,,
fixed_low,2,0.39660174823090744,0.033667043548097464,0.0,0.05489612593258504,13.813765843987573,8,25,66,0.6131889782261001,,,
fixed_low,3,0.39655054141601703,0.033886796835002064,0.0,0.020550897424767643,13.52383888523785,8,25,99,0.48633028629741126,,,
fixed_low,4,0.396833913737825,0.03361033024830362,0.0,-0.06902324473538042,15.400456438127195,8,25,132,2.4206362000614616,,,
fixed_low,5,0.3965933397238222,0.033906783623098125,0.0,0.014133097409773105,13.570774196173208,8,25,165,0.4854693403331896,,,
fixed_low,6,0.3963038194749062,0.034988610251101004,0.0,0.06155454529212106,13.590082072219307,8,25,198,0.27842749275391626,,,
fixed_low,7,0.3980553093791968,0.03212060665667604,0.0,-0.3729288233457536,13.441635655305669,8,25,231,2.1087348583013803,,,
fixed_low,8,0.3988144680304791,0.030863824816271923,0.0,-0.17969642280370368,13.902382648928803,8,25,264,0.9644919534589185,,,
fixed_low,9,0.3995537434487301,0.02933684617975091,0.0,-0.16768503003207835,14.298299029318386,8,25,297,1.4627182919166173,,,
fixed_low,10,0.3996298850393405,0.02930857865807912,0.0,0.01754782119010533,14.551303178224707,8,25,330,1.0926195946666122,,,
fixed_low,11,0.399047571282897,0.030012781591423565,0.0,0.19431804103458908,13.448723131441573,8,25,363,0.7719601471844927,,,
fixed_low,12,0.3990385685177069,0.030202861352792876,0.0,0.03491465174809464,14.164644153138058,8,25,396,0.6397961112408816,,,
fixed_low,13,0.40002334956521085,0.028594983056964007,0.0,-0.27986428936412516,14.340434987303396,8,25,429,2.7076833691479356,,,
fixed_low,14,0.4005392957435083,0.027989573616864105,0.0,-0.13275935062918562,13.633698716334083,8,25,462,0.7613233147636794,,,
fixed_low,15,0.40047939844522074,0.02842081783366668,0.0,-0.021883541607018914,13.771972998389936,8,25,495,0.23068262362630182,,,
fixed_low,16,0.3991408180084774,0.030754901354616726,0.0,0.4197810590980609,15.170690260723514,8,25,528,1.471002388327757,,,
fixed_low,17,0.3993103889692775,0.030652239132972214,0.0,-0.045031971872076554,13.687821256364355,8,25,561,0.3806505154336326,,,
fixed_low,18,0.39881025211538845,0.03157447503438565,0.0,0.13392850259465888,13.586622300849575,8,25,594,0.43930327482344805,,,
fixed_low,19,0.39953023949240696,0.02998731605148225,0.0,-0.1345996161059471,12.962233822079845,8,25,627,0.4420312285506929,,,
fixed_low,20,0.4000430731358163,0.028941087962367495,0.0,-0.13989330475716125,13.775680949722858,8,25,660,0.31326725840923186,,,
fixed_low,21,0.4001667530022815,0.028735764402882058,0.0,0.04110439716180479,13.498509463552757,8,25,693,0.3030934246674001,,,
fixed_low,22,0.40003207683260467,0.029113390081627777,0.0,0.06034271009527931,13.623004078644557,8,25,726,0.46520642044591676,,,
fixed_low,23,0.4006657030710981,0.027956099119120892,0.0,-0.17292896596187907,13.65215419924638,8,25,759,0.4132259694031261,,,
fixed_low,24,0.4005652364226047,0.02822339269397328,0.0,0.025625656552610572,14.39785513252082,8,25,792,1.2004396795204109,,,
fixed_low,25,0.3996813493929959,0.03019544587537032,0.0,0.31098534916661424,13.762306779764133,8,25,825,0.9717645959832611,,,
fixed_low,26,0.3986628978282692,0.03176233337344697,0.0,0.2510357384293915,15.423216529684172,8,25,858,3.2031889158258195,,,
fixed_low,27,0.39905938535715624,0.03135076179387508,0.0,-0.08779079672420688,13.784630982840774,8,25,891,0.5692302161312456,,,
fixed_low,28,0.39839799386447444,0.03274172476244258,0.0,0.18165457453102477,13.39781366016688,8,25,924,0.7438830454814989,,,
fixed_low,29,0.39861382023417935,0.032620029059270694,0.0,-0.027509968953140916,14.57141935899595,8,25,957,0.7018831386246919,,,
fixed_low,30,0.40010274349371555,0.030098186897298707,0.0,-0.3891654856716006,13.497191895908761,8,25,990,1.888668250956652,,,
fixed_low,31,0.3995252616742533,0.030950501134315134,0.0,0.16515589697129446,13.81013857242564,8,25,1023,0.514468167393415,,,
fixed_low,32,0.40019859959883813,0.029449272107445246,0.0,-0.22180020126801495,14.58150193576437,8,25,1056,0.9939096778001634,,,
fixed_low,33,0.40083069219270795,0.02852855360496398,0.0,-0.14105672129420624,14.041120367299795,8,25,1089,1.6538958935819388,,,
fixed_low,34,0.4021234149381177,0.02654126132859963,0.0,-0.3781784734014462,13.822846696638942,8,25,1122,0.7746973791456435,,,
fixed_low,35,0.4017042496063072,0.027338967756192545,0.0,0.19682481266724824,14.08036049844354,8,25,1155,1.4883456414673804,,,
fixed_low,36,0.4013909328991664,0.028011978314473163,0.0,0.15356461343856243,13.715035173813268,8,25,1188,0.5853922813873265,,,
fixed_low,37,0.40131599427811676,0.027888438437538077,0.0,0.06214254492157233,14.095737737848873,8,25,1221,1.3044336248937838,,,
fixed_low,38,0.4006157460297029,0.02940135975589675,0.0,0.18181249219870269,14.281290740378507,8,25,1254,0.6451682155466414,,,
fixed_low,39,0.3993879295859621,0.03126822610961666,0.0,0.36858377110240803,13.454107032372443,8,25,1287,0.8417840215860783,,,
fixed_low,40,0.3994650376800692,0.030948202325903673,0.0,0.0035100476279398478,13.59743307857887,8,25,1320,0.17893645237080072,,,
fixed_low,41,0.39965718010526874,0.03075365060189933,0.0,0.0009158747015331081,13.462870014559847,8,25,1353,0.5556716153284382,,,
fixed_low,42,0.39881931057841763,0.03164835799696841,0.0,0.30582830908720676,13.543353583329637,8,25,1386,0.8488277547122128,,,
fixed_low,43,0.3993088908648831,0.030826545447199483,0.0,-0.025607973644289732,14.224708997568108,8,25,1419,1.4459354350112805,,,
fixed_low,44,0.3999278656059353,0.02973704862235621,0.0,-0.06504791131748215,14.36522215913605,8,25,1452,1.6496484188865956,,,
fixed_low,45,0.4012379350854874,0.027507138452569746,0.0,-0.3283758077574398,14.462462866538267,8,25,1485,0.6738305097625782,,,
